timestamp,user_id,stock_id,price,volume,is_anomaly,anomaly_type,hour,day_of_week,is_after_hours,rolling_price_mean,rolling_volume_mean,price_dev_rolling,volume_dev_rolling,user_vol_deviation,price_vol_ratio
2026-01-03 01:47:00,USER_084,STOCK_01,191.2149584976397,2877.6704212216023,0,none,1,5,1,153.4783183894022,2035.1367860523685,1.2458760332028973,1.4139936150451724,0.9138458206262065,550253.6301637741
2026-01-03 04:41:00,USER_059,STOCK_01,151.20460419882053,3231.621056242643,0,none,4,5,1,161.84352403718339,2153.2949275292503,0.9342641610057961,1.5007795796698846,1.491106748095797,488635.9827297432
2026-01-03 06:27:00,USER_049,STOCK_01,143.6946151071931,2379.4846102466336,0,none,6,5,1,164.34659145147072,2243.629352721823,0.874338882468543,1.0605515600694027,1.1722005989620785,341919.1252228794
2026-01-03 09:04:00,USER_034,STOCK_01,160.45670976071,1713.1499980307103,0,none,9,5,0,161.7893007037014,2260.9387673996616,0.9917634173755909,0.757716229529307,0.45794287520461846,274886.4120105746
2026-01-03 10:29:00,USER_039,STOCK_01,146.8398420284202,1786.55946502629,0,none,10,5,0,162.62656947186866,2235.3834235977088,0.9029265175136142,0.7992183560844944,0.902833626044633,262338.10961883934
2026-01-03 13:24:00,USER_033,STOCK_01,147.82479703086284,2200.8558610494706,0,none,13,5,0,161.01015131879336,2218.998163289307,0.9181085529084183,0.9918241021826971,1.0925030505580953,325341.07095382287
2026-01-03 19:52:00,USER_052,STOCK_01,169.08003526986406,2325.6956256528997,0,none,19,5,0,158.68051740374753,2227.921803687796,1.065537458764745,1.0438856614281804,0.26154616604403774,393228.69841236086
2026-01-04 00:00:00,USER_009,STOCK_01,166.4412031998898,2948.396491326974,0,none,0,6,1,158.57593531230506,2289.3359597292433,1.0495993788218534,1.2878828372903717,0.6381712331673198,490734.659526795
2026-01-04 00:54:00,USER_069,STOCK_01,155.34253302022967,2254.362511614967,0,none,0,6,1,159.3461792928013,2324.643295122624,0.9748745386281595,0.9697670676378116,1.1941945782123484,350198.38290011586
2026-01-04 04:19:00,USER_095,STOCK_01,1573.8064291569408,25950.8731204433,1,point,4,6,1,159.48739025542136,2314.629358404695,9.867905084135286,11.21167543572909,5.844881159347466,40841650.959189706
2026-01-04 12:24:00,USER_006,STOCK_01,166.46341167923828,2036.658983594202,0,none,12,6,0,300.59057272705707,4766.866916085549,0.553787865564203,0.42725316637676636,1.0046543584564918,339029.20283626067
2026-01-04 15:26:00,USER_083,STOCK_01,135.83186466179075,1243.1428036935863,0,none,15,6,0,298.1154180452169,4682.7657723228085,0.455635154841902,0.2654719164133947,0.6134614997548867,168858.4050665863
2026-01-04 15:31:00,USER_069,STOCK_01,156.76967686923382,1852.2992949304853,0,none,15,6,0,296.578144091514,4483.917947067903,0.5285948408283923,0.41309839225352685,0.9812112132967992,290384.36193136184
2026-01-04 15:37:00,USER_046,STOCK_01,139.42766636500485,2293.182009377547,0,none,15,6,0,297.885650267718,4431.199415536288,0.4680576799845759,0.5175081945843806,1.098809840408607,319733.016117724
2026-01-04 17:02:00,USER_055,STOCK_01,174.00827815888852,1671.5528605143022,0,none,17,6,0,295.7827459281475,4489.202616670971,0.5882975952936726,0.3723496137837202,0.843861208787557,290864.0351096585
2026-01-04 19:21:00,USER_061,STOCK_01,162.6944293712354,2554.849920978112,0,none,19,6,0,298.4995895411943,4477.701956219773,0.5450407138626326,0.5705716784988973,0.43388426196991553,415659.8500226798
2026-01-04 19:51:00,USER_059,STOCK_01,140.33627075401253,2786.9933816450166,0,none,19,6,0,299.9865527752316,4513.1013622126375,0.46780853826858404,0.6175339656627251,1.2859504768486016,391116.257796176
2026-01-04 21:40:00,USER_047,STOCK_01,166.5083269797606,2406.754818000319,0,none,21,6,0,297.11217632364645,4559.231137811848,0.5604224271117784,0.5278861161567285,1.1800590417714514,400744.7181957113
2026-01-04 21:51:00,USER_057,STOCK_01,894.7178017327757,35097.65326864188,1,point,21,6,0,297.1188887016335,4505.0669704791835,3.011312426626805,7.790706220047313,7.829199272192243,31402495.178498432
2026-01-04 22:21:00,USER_071,STOCK_01,162.6481547811104,2486.277224813365,0,none,22,6,1,371.0564155728881,7789.396046181876,0.4383380746294111,0.31918741967576064,0.5653876159024686,404388.40289019386
2026-01-05 06:17:00,USER_045,STOCK_01,198.0683117047655,1971.1906014832075,0,none,6,0,1,229.94058813530506,5442.9364566188815,0.8613890801575892,0.3621557255341722,0.9601226540761895,390430.39448408014
2026-01-05 15:26:00,USER_033,STOCK_01,151.14026249794168,2134.2961394316285,0,none,15,0,0,233.1010781378578,5436.389618407783,0.6483893755676075,0.3925944034998588,1.0594628591495059,322578.07876203983
2026-01-05 15:52:00,USER_029,STOCK_01,173.9314300332898,1920.735213486515,0,none,15,0,0,234.6319179214729,5525.504951981586,0.7412948399096388,0.34761261281608136,1.044603260376823,334076.2223970057
2026-01-05 17:22:00,USER_062,STOCK_01,161.53113926111533,2155.625077271768,0,none,17,0,0,236.3480932378785,5532.34854383719,0.6834459167755512,0.38964014291417814,1.1567930318169648,348200.57455153845
2026-01-05 23:06:00,USER_065,STOCK_01,131.92596278539745,2162.1796408608016,0,none,23,0,1,238.55844052748958,5518.592850626612,0.5530131840805497,0.39179908708345745,1.1032685684325612,285247.6308355461
2026-01-06 00:23:00,USER_071,STOCK_01,169.008476763721,1711.5481721687984,0,none,0,1,1,234.35020899014043,5567.655528661262,0.7211791168952255,0.3074091353816817,0.3892116819906859,289266.1494859795
2026-01-06 00:56:00,USER_036,STOCK_01,118.32194353028554,2380.207328072149,0,none,0,1,1,234.98161372938904,5483.32535378033,0.5035370285036351,0.43408099547315376,1.1819560588489184,281630.7570625246
2026-01-06 06:51:00,USER_017,STOCK_01,145.64637593545558,2549.388425993595,0,none,6,1,1,232.7801810070163,5442.646748423043,0.6256820288797078,0.4684096807738361,1.1835402016973084,371309.1850977625
2026-01-06 08:30:00,USER_063,STOCK_01,183.74283270145128,2440.819878474725,0,none,8,1,1,230.69398590258578,5456.91010922237,0.7964786423996316,0.4472897353301924,1.1522984727549714,448483.15858495806
2026-01-06 11:24:00,USER_077,STOCK_01,148.90211998767427,2142.7770374288284,0,none,11,1,0,159.59648899945336,2191.226770205655,0.9329912012549617,0.9778892201228997,1.110205891118623,319064.0435340606
2026-01-06 11:59:00,USER_079,STOCK_01,179.42340654987217,1895.338161424067,0,none,11,1,0,158.22188552010977,2156.8767514672013,1.1339986624484242,0.878741986594633,0.5133651167107384,340068.0294866776
2026-01-06 12:54:00,USER_005,STOCK_01,892.5962814524775,55179.31510086044,1,point,12,1,0,156.3573950046204,2149.2915074612874,5.708692456957991,25.673257866280533,7.451652570582172,49252851.472122565
2026-01-06 14:14:00,USER_073,STOCK_01,118.58247695863,1436.6162655450971,0,none,14,1,0,230.502996900074,7453.793403604168,0.5144509119334227,0.19273626028465496,0.7114289870384587,170357.51520739455
2026-01-06 14:59:00,USER_033,STOCK_01,149.67154207854497,2594.196636724042,0,none,14,1,0,224.96810159260798,7405.381508810026,0.6653011738952368,0.35031235509443787,1.2877570901063478,388277.4110734623
2026-01-06 18:16:00,USER_095,STOCK_01,165.998838038841,1191.844695781706,0,none,18,1,0,223.78214187435097,7449.238664755254,0.7417876897971863,0.15999550416080865,0.26843761960960594,197844.83462251912
2026-01-07 02:24:00,USER_020,STOCK_01,156.61760464428914,2416.7644808044624,0,none,2,2,1,227.18942939969534,7352.2051702473445,0.6893701219203783,0.3287128725113036,1.069076318131907,378507.86397299403
2026-01-07 04:21:00,USER_047,STOCK_01,151.6365871709513,1950.5551734044288,0,none,4,2,1,225.95034218775217,7422.726801110912,0.671105808925705,0.2627814852504745,0.9563792088977434,295775.5295836907
2026-01-07 12:53:00,USER_028,STOCK_01,146.05323159385347,1924.3633581732445,0,none,12,2,0,229.28180655181868,7379.761585644141,0.6370031438183248,0.26076226661803154,1.1017588280784667,281059.48722200247
2026-01-07 17:17:00,USER_064,STOCK_01,164.50191573695994,2258.089143557479,0,none,17,2,0,229.32249211765847,7317.259078862105,0.7173387757035143,0.30859767560787676,1.0550255637776746,371459.99002003646
2026-01-07 19:36:00,USER_085,STOCK_01,132.48763493230484,1308.600134517832,0,none,19,2,0,227.39840042120937,7298.98600537038,0.5826234251731692,0.1792851957182823,0.6659953781658708,173373.33689436354
2026-01-07 23:13:00,USER_030,STOCK_01,139.29343628092155,1954.73335884792,0,none,23,2,1,225.75695191567246,7215.56831507928,0.6170061878446701,0.2709049756708516,0.3384138629454327,272281.5265668745
2026-01-07 23:25:00,USER_010,STOCK_01,113.9788453169452,1728.6631001329893,0,none,23,2,1,221.7439548887774,7221.507834821666,0.5140110600720315,0.23937703034780108,0.9543970300986925,197031.02409516892
2026-01-08 00:02:00,USER_034,STOCK_01,167.1531924640404,1920.0307350182864,0,none,0,3,1,143.88221127522414,1876.44263474892,1.1617363326749441,1.0232291142090781,0.5132442554862315,320939.26698738453
2026-01-08 02:11:00,USER_029,STOCK_01,173.17191158014808,1589.6588408241448,0,none,2,3,1,148.73928282576517,1924.7840816962391,1.1642648014042367,0.8258894366079954,0.8645454075876977,275284.2602257995
2026-01-08 02:17:00,USER_042,STOCK_01,143.5930538361136,2212.0829732009583,0,none,2,3,1,151.0893197759255,1824.3303021062493,0.9503852029320847,1.212545212151021,1.0134541259731549,317639.7494607954
2026-01-08 02:24:00,USER_036,STOCK_01,179.31297537843108,1887.111849756732,0,none,2,3,1,148.84874135565275,1926.3541298481746,1.2046657146397255,0.9796287300017181,0.9370962177282856,338383.6406517744
2026-01-08 04:26:00,USER_069,STOCK_01,190.2677449505325,2068.267665541369,0,none,4,3,1,151.11827842906695,1873.3888667434016,1.2590650643220622,1.104024744812717,1.0956152880274925,393524.6246766584
2026-01-08 05:09:00,USER_008,STOCK_01,136.23699309644553,3126.217902672154,0,none,5,3,1,154.98139420702506,1885.1601159570953,0.8790538618749252,1.6583301737661547,1.5527203271917758,425906.5268243307
2026-01-08 06:21:00,USER_033,STOCK_01,156.1560353778412,1144.9158036716872,0,none,6,3,1,153.99977035728426,2005.3455704069863,1.0140017417919152,0.5709319234386748,0.5683352691470854,178785.51274280547
2026-01-08 06:21:00,USER_034,STOCK_01,149.73005550524132,1471.14453552205,0,none,6,3,1,153.1651823213724,1894.0282364184072,0.977572404092965,0.7767278793604329,0.39325228918247573,220274.55295994904
2026-01-08 09:24:00,USER_099,STOCK_01,138.08677411913015,2687.2190465854087,0,none,9,3,0,154.88942437866606,1910.2826765188292,0.8915184149793364,1.4067127758716924,0.5123970970869209,371069.40949446365
2026-01-08 10:17:00,USER_082,STOCK_01,150.41587415350816,1635.998529385433,0,none,10,3,0,154.7687581624869,1983.531245292578,0.9718749180347575,0.824790904236105,0.828472491123171,246080.14891136368
2026-01-08 13:03:00,USER_013,STOCK_01,162.1579301943308,2093.304561578179,0,none,13,3,0,158.4124610461432,1974.2647882178221,1.0236437785478036,1.0602957486102027,1.0668903367211806,339445.9349718685
2026-01-08 13:22:00,USER_088,STOCK_01,201.4671960649972,2029.609217007244,0,none,13,3,0,157.91293481917222,1991.5921708738115,1.275811866176127,1.019088770627549,0.9311048240812343,408899.6780581239
2026-01-08 16:06:00,USER_015,STOCK_01,159.93428306022466,1930.867849414408,0,none,16,3,0,160.74246326765714,2035.5872084921216,0.9949722046620204,0.9485556999764774,1.0931188700277232,308811.9651801312
2026-01-08 17:34:00,USER_046,STOCK_01,145.58071652340672,2013.4429194972652,0,none,17,3,0,162.37658619006828,2007.4656961134665,0.89656224422035,1.0029774971474585,0.964768990859628,293118.4628993918
2026-01-08 17:56:00,USER_023,STOCK_01,183.4514477367541,2209.5095046830224,0,none,17,3,0,159.00336030456583,2020.0988030875196,1.1537583066506187,1.0937630878776856,1.1296623460967736,405337.71742221894
2026-01-08 19:01:00,USER_009,STOCK_01,151.98664610858452,2375.6935616858946,0,none,19,3,0,158.32173058318796,2034.2229870016854,0.9599860079139626,1.1678629023790135,0.5142114686232055,361073.69662239676
2026-01-09 02:39:00,USER_057,STOCK_01,119.4868737085981,2631.292051713591,0,none,2,4,1,159.8966958844019,1959.1705529030592,0.7472754396062175,1.343064312504389,0.5869597507992717,314404.8610735398
2026-01-09 02:53:00,USER_077,STOCK_01,135.28940114820466,2618.0465876052185,0,none,2,4,1,156.22977971747758,2107.8081777072493,0.865964231613582,1.2420706093155862,1.3564503884501153,354193.9550152107
2026-01-09 06:40:00,USER_031,STOCK_01,155.77387258559713,2130.16091938561,0,none,6,4,1,154.7857142817739,2222.4983829155663,1.0063840407262934,0.9584533045154238,0.9155415150620495,331823.4156431925
2026-01-09 08:26:00,USER_038,STOCK_01,174.13017933016715,1591.5321645063818,0,none,8,4,1,156.5544241284206,2166.7925701955864,1.1122661036224009,0.7345106247815505,0.8061151049720701,277133.78121522535
2026-01-09 11:02:00,USER_056,STOCK_01,163.80287983422224,1799.389764057082,0,none,11,4,0,158.92585464608652,2162.345933707681,1.0306874246421163,0.8321470380882795,0.9580082249508921,294745.2252967717
2026-01-09 16:15:00,USER_029,STOCK_01,171.71572649878695,2048.991576735448,0,none,16,4,0,159.09034961007566,2132.954453955572,1.0793597909593864,0.9606354101633935,1.1143562457301317,351844.0771890224
2026-01-09 18:24:00,USER_070,STOCK_01,151.28560038190926,1461.127611035347,0,none,18,4,0,156.11520265345462,2134.892689928392,0.9690638567579729,0.6844033041699888,0.3087285404354891,221047.56787006726
2026-01-09 21:44:00,USER_041,STOCK_01,135.69392581480065,2339.798874467338,0,none,21,4,0,155.25033438562306,2087.918666090486,0.8740330663491734,1.1206369828804126,1.0580224742332023,317496.494893525
2026-01-10 03:42:00,USER_075,STOCK_01,985.5219898274084,51581.729082557045,1,point,3,5,1,154.26165531476246,2120.5542615874933,6.388638756770144,24.324644748275308,8.02284149217485,50834928.284179926
2026-01-10 09:19:00,USER_064,STOCK_01,126.60166328579425,563.8688933591754,0,none,9,5,0,234.46870952382793,7057.776219374896,0.5399512094509494,0.07989328023907183,0.2634511125525079,71386.73977439175
2026-01-10 09:43:00,USER_095,STOCK_01,137.01444909867985,1388.029866618872,0,none,9,5,0,231.93021124154888,6876.593752542222,0.5907572297943673,0.2018484611084853,0.31262414865036475,190180.1475072988
2026-01-10 11:04:00,USER_093,STOCK_01,147.34732507234853,1512.7353476646792,0,none,11,5,0,233.68296878055708,6752.2675340327505,0.6305437056079036,0.22403368054363915,0.7438108693731156,222897.50702077965
2026-01-10 23:34:00,USER_073,STOCK_01,133.4481955870256,2043.0719415231877,0,none,23,5,1,234.88876117297144,6641.736410038697,0.5681335919207932,0.30761111483364095,1.0117528505449818,272644.26405075047
2026-01-10 23:39:00,USER_099,STOCK_01,157.2327205009527,1677.4401226974378,0,none,23,5,1,232.6561934731143,6633.027512252456,0.675815752651014,0.2528920797628064,0.31985313980989505,263748.47396917
2026-01-11 05:23:00,USER_094,STOCK_01,159.4647524914709,1963.5855436715635,0,none,5,6,1,230.96644759019287,6641.618308071561,0.6904238869119705,0.2956486585935264,1.0359287252845515,313122.6827174162
2026-01-11 05:40:00,USER_066,STOCK_01,130.48253494045335,2526.82089830392,0,none,5,6,1,230.53263485591773,6658.037886033009,0.5660046137155573,0.37951434665227624,1.1952423989771546,329705.99615120894
2026-01-11 05:43:00,USER_088,STOCK_01,153.82198136039807,2023.2182740780745,0,none,5,6,1,226.40931570008433,6705.820818189856,0.6793977574852093,0.3017107568084729,0.928172911010524,311215.44364325434
2026-01-11 06:32:00,USER_093,STOCK_01,144.81915708358594,1901.8250754575108,0,none,6,6,1,226.66295379793323,6762.02988449413,0.6389185116359604,0.28125061674432206,0.935126005322386,275420.70434818394
2026-01-11 07:43:00,USER_070,STOCK_01,155.78337287815637,3227.650069955447,0,none,7,6,1,227.57547692481177,6718.2325045931475,0.6845349726746935,0.48043143308135805,0.6819853978584102,502814.21436807694
2026-01-11 08:54:00,USER_005,STOCK_01,144.62938704188335,1554.4038872923563,0,none,8,6,1,144.60161522988656,1882.8246033329865,1.0001920574120327,0.8255702015688249,0.20991340144931211,224812.48143461422
2026-01-01 18:07:00,USER_074,STOCK_02,131.2912259591081,2542.991058087516,0,none,18,3,0,0.0,0.0,0.0,0.0,1.283575400474565,333872.41361935943
2026-01-01 18:10:00,USER_004,STOCK_02,140.73164614375077,1767.1351232148716,0,none,18,3,0,0.0,0.0,0.0,0.0,0.9000879593794712,248691.83484846872
2026-01-01 19:31:00,USER_059,STOCK_02,153.73533528954155,1622.3085338233386,0,none,19,3,0,0.0,0.0,0.0,0.0,0.7485516278600914,249406.14639041552
2026-01-01 20:21:00,USER_080,STOCK_02,125.99407185888448,1832.7493820795255,0,none,20,3,0,0.0,0.0,0.0,0.0,0.9956103958870608,230915.55734505388
2026-01-01 23:05:00,USER_087,STOCK_02,161.94800139699717,2350.5863711554493,0,none,23,3,1,0.0,0.0,0.0,0.0,1.1499787759994984,380672.7649196452
2026-01-02 01:01:00,USER_066,STOCK_02,192.8788817865065,2316.9595111590056,0,none,1,4,1,0.0,0.0,0.0,0.0,1.095973302385414,446892.5596569597
2026-01-02 01:56:00,USER_079,STOCK_02,143.14624811839303,1814.279567002104,0,none,1,4,1,0.0,0.0,0.0,0.0,0.4914098500291591,259707.31305421385
2026-01-02 03:29:00,USER_043,STOCK_02,128.15374470654842,1841.7957751525992,0,none,3,4,1,0.0,0.0,0.0,0.0,0.9385008020225127,236033.02557050565
2026-01-02 03:49:00,USER_012,STOCK_02,169.9253363889428,1753.1217084193438,0,none,3,4,1,0.0,0.0,0.0,0.0,0.9290622499586042,297899.79603391513
2026-01-02 06:21:00,USER_066,STOCK_02,152.50449005295815,1785.2972294373735,0,none,6,4,1,0.0,0.0,0.0,0.0,0.8444852363031777,272265.84356830566
2026-01-02 06:49:00,USER_073,STOCK_02,133.80792960156708,2212.030522232045,0,none,6,4,1,150.03089817016308,1962.7224259531126,0.891869149845413,1.1270215762465068,1.095423093467889,295987.2243953431
2026-01-02 09:33:00,USER_056,STOCK_02,152.1075101229192,1332.9872525408978,0,none,9,4,0,150.282568534409,1929.6263723675656,1.0121434016353823,0.6908007019542243,0.7096921285189446,202757.37200958686
2026-01-02 10:57:00,USER_056,STOCK_02,118.868362026805,1785.9424195170436,0,none,10,4,0,151.42015493232583,1886.211585300168,0.7850233813321008,0.9468409766091179,0.9508487607089379,212292.05008218
2026-01-02 17:56:00,USER_017,STOCK_02,182.30751378938885,1838.83976539433,0,none,17,4,0,147.93345760605217,1902.5749738695383,1.2323616086556635,0.9665005535389857,0.8536717138251042,335234.30588610336
2026-01-02 18:51:00,USER_059,STOCK_02,145.05645234958806,1659.0078760011006,0,none,18,4,0,153.56480179910264,1903.1840122010192,0.9445944034711455,0.8717012466295728,0.7654851221713219,240649.79691274493
2026-01-02 18:59:00,USER_018,STOCK_02,174.42067391050705,2291.048851734308,0,none,18,4,0,151.8756468943617,1834.0261626855845,1.1484439900481658,1.2491909321399757,1.1889795548319653,399606.2846813913
2026-01-02 19:35:00,USER_049,STOCK_02,154.17727190009512,1020.1649380601124,0,none,19,4,0,150.02982610676176,1831.4350967431146,1.027644141841383,0.5570303527950821,0.5025617506768522,157286.24703823763
2026-01-02 19:43:00,USER_041,STOCK_02,145.47042216196945,2183.682753408089,0,none,19,4,0,151.13292848493197,1752.0236338489153,0.9625329411682308,1.246377452461008,0.9874290713244163,317661.2520060865
2026-01-02 20:42:00,USER_077,STOCK_02,134.28021078984102,1334.3835232211109,0,none,20,4,0,152.8645962304741,1786.2123316744644,0.8784258363354889,0.747046417471661,0.6913647209274365,179181.3007726215
2026-01-02 20:56:00,USER_079,STOCK_02,137.9557587927644,2234.387128037512,0,none,20,4,0,149.30008367056388,1744.3385131546413,0.924016620762041,1.2809366480114093,0.6051988147065562,308246.5716852006
2026-01-03 01:44:00,USER_056,STOCK_02,138.4697919854656,704.4788539275451,0,none,1,5,1,147.84521054454453,1789.247503014655,0.9365862544715022,0.39372912508783026,0.3750696763134174,97549.04036150637
2026-01-03 02:43:00,USER_057,STOCK_02,146.29424682244584,1935.089650133287,0,none,2,5,1,148.31139678293437,1638.4923361842048,0.9863992248455404,1.1810184322496202,0.4316585603170875,283092.48290015943
2026-01-03 07:55:00,USER_023,STOCK_02,163.1708854534566,3005.102269383174,0,none,7,5,1,147.73007045288705,1698.7025759434437,1.1045204605483068,1.7690573452590241,1.5364273711866872,490345.1981734444
2026-01-03 13:29:00,USER_013,STOCK_02,162.51334695530014,1571.421221791859,0,none,13,5,0,152.1603227955522,1820.618560930057,1.0680402352567209,0.8631249046418068,0.8009031018326148,255376.922229982
2026-01-03 14:00:00,USER_091,STOCK_02,147.6870343522352,1849.448152205356,0,none,14,5,0,150.1809061121433,1793.8767065698098,0.9833942155200084,1.0309784086230809,0.8612884014903609,273139.5127874304
2026-01-03 21:56:00,USER_083,STOCK_02,156.85450692755407,2228.376609576892,0,none,21,5,0,150.44396431240804,1812.9207341902354,1.0426108328402863,1.2291638390755266,1.099651023895319,349530.91434407805
2026-01-03 22:27:00,USER_018,STOCK_02,145.3169325055333,1882.9315215254096,0,none,22,5,1,148.68734761411275,1806.6535099744938,0.9773321996614891,1.042220609059671,0.9771799848561177,273621.83282604907
2026-01-03 23:37:00,USER_096,STOCK_02,137.25225745386965,2594.508265553776,0,none,23,5,1,147.80131367465657,1892.9301683210238,0.9286267763221122,1.3706307337555046,1.1844605785274336,356102.1164299796
2026-01-04 01:52:00,USER_050,STOCK_02,152.39160736828308,1513.4655295592222,0,none,1,6,1,146.9794972038466,1934.012719535592,1.0368222117193013,0.7825520040647125,0.7405290096638558,230639.4447460196
2026-01-04 02:23:00,USER_039,STOCK_02,164.84190744018613,2149.646290203246,0,none,2,6,1,148.79063686169079,1951.9209201694034,1.1078782302236927,1.1012978384476162,1.0863186996515846,354351.79479882296
2026-01-04 03:13:00,USER_027,STOCK_02,107.28651572042608,3568.874266829997,0,none,3,6,1,151.47925172643298,1943.4468363859764,0.7082588176114201,1.836363207890295,1.6948318912012403,382892.0851324806
2026-01-04 03:20:00,USER_094,STOCK_02,160.76592158099265,2536.253668654901,0,none,3,6,1,148.360924099929,2229.886377676222,1.083613643931661,1.1373914357456842,1.3380512188204436,407743.15840447875
2026-01-04 05:11:00,USER_019,STOCK_02,151.35711021054806,2426.3868375611096,0,none,5,6,1,149.8080915757837,2290.002779528383,1.0103400198111512,1.059556284932027,1.0822460797587705,367250.89998616005
2026-01-04 09:42:00,USER_069,STOCK_02,186.9327399209533,1464.9576168369238,0,none,9,6,0,148.62671405149283,2232.1312363461766,1.2577331142246009,0.6563044291405304,0.77602623106267,273848.54118339624
2026-01-04 09:45:00,USER_085,STOCK_02,127.78848309068344,2876.1352217118115,0,none,9,6,0,151.06865334805815,2221.4848758506832,0.845896751301954,1.2946904356530629,1.4637724038947335,367536.9571462389
2026-01-04 10:21:00,USER_021,STOCK_02,149.7550645430617,1551.3728142570842,0,none,10,6,0,149.07879822190299,2324.1535828013284,1.0045363011321844,0.6675001281056466,0.9113830436283686,232325.93592942093
2026-01-04 12:00:00,USER_025,STOCK_02,128.19201845114307,2705.466189873135,0,none,12,6,0,148.36885398345376,2256.453203269348,0.8640089547732112,1.1989906043489924,1.192734542462625,346819.17173116066
2026-01-04 12:29:00,USER_057,STOCK_02,130.28547907328914,2252.023257758922,0,none,12,6,0,146.65636257801472,2338.7066701041203,0.8883724973335746,0.962935320853496,0.5023566309591165,293405.92902131047
2026-01-04 12:46:00,USER_025,STOCK_02,114.53935063586238,2630.960750356996,0,none,12,6,0,145.95968473995669,2304.4581693246355,0.7847327900161397,1.1416830148529222,1.159887999547067,301348.5358943315
2026-01-04 16:18:00,USER_057,STOCK_02,108.36141184232557,2848.228184145019,0,none,16,6,0,142.1744590667146,2416.207691404413,0.7621721408588412,1.1788010584841304,0.6353514822106082,308638.0272830575
2026-01-04 16:32:00,USER_042,STOCK_02,122.20855066472808,1177.300626521554,0,none,16,6,0,136.52640950692853,2486.06588079859,0.8951275515564346,0.47355970556314214,0.5393740614225403,143876.20326387545
2026-01-04 17:43:00,USER_042,STOCK_02,183.39809008702807,2197.3357649114905,0,none,17,6,0,138.01861300135874,2246.9085167677454,1.328792443996105,0.9779373519276312,1.0066977704166,402987.1825646863
2026-01-04 18:43:00,USER_059,STOCK_02,152.45340631989592,2812.3392292347803,0,none,18,6,0,140.2818298519623,2213.0167263934045,1.0867651675258168,1.2708169783326053,1.297645339494795,428750.6952239129
2026-01-04 19:15:00,USER_085,STOCK_02,153.9811939114694,1699.8915614206026,0,none,19,6,0,140.39145946289707,2251.6119655607718,1.096798868681637,0.7549664806463394,0.8651381682047807,261751.3321475763
2026-01-04 20:36:00,USER_064,STOCK_02,148.20528611425547,2720.058607724736,0,none,20,6,0,137.09630486194868,2275.10536001914,1.0810304935898394,1.1955747876669116,1.2708671729416416,403127.06420538784
2026-01-04 23:13:00,USER_085,STOCK_02,179.02287215590084,2479.6354130426034,0,none,23,6,1,139.1379851643059,2259.497698620432,1.2866570688406584,1.0974277223458027,1.261978874265728,443911.45354237035
2026-01-05 03:55:00,USER_004,STOCK_02,135.63111557495128,1893.2764241440764,0,none,3,0,1,142.0647659255898,2352.3239584989838,0.9547132583598644,0.8048536075584481,0.9643378657139028,256787.1934984157
2026-01-05 07:45:00,USER_056,STOCK_02,181.89010126449944,1576.519325840836,0,none,7,0,1,142.80867563797062,2271.104981926078,1.273662825118572,0.6941640031557775,0.8393503792887224,286753.25982263003
